2020-03-30, 23:46:32, 87000000, 88000000, 1000000.00, 1, -8.89, -8.89
2020-03-30, 23:46:32, 88000000, 89000000, 1000000.00, 1, -9.92, -9.92
2020-03-30, 23:46:32, 89000000, 90000000, 1000000.00, 1, -10.43, -10.43
2020-03-30, 23:46:32, 90000000, 91000000, 1000000.00, 1, 5.13, 5.13
2020-03-30, 23:46:32, 91000000, 92000000, 1000000.00, 1, 5.25, 5.25
2020-03-30, 23:46:32, 92000000, 93000000, 1000000.00, 1, -10.25, -10.25
2020-03-30, 23:46:32, 93000000, 94000000, 1000000.00, 1, 10.17, 10.17
2020-03-30, 23:46:32, 94000000, 95000000, 1000000.00, 1, -10.83, -10.83
2020-03-30, 23:46:32, 95000000, 96000000, 1000000.00, 1, -10.45, -10.45
2020-03-30, 23:46:32, 96000000, 97000000, 1000000.00, 1, -10.87, -10.87
2020-03-30, 23:46:32, 97000000, 98000000, 1000000.00, 1, -9.57, -9.57
2020-03-30, 23:46:32, 98000000, 99000000, 1000000.00, 1, -9.47, -9.47
2020-03-30, 23:46:32, 99000000, 100000000, 1000000.00, 1, -8.66, -8.66
2020-03-30, 23:46:32, 100000000, 101000000, 1000000.00, 1, 7.63, 7.63
2020-03-30, 23:46:32, 101000000, 102000000, 1000000.00, 1, 0.77, 0.77
2020-03-30, 23:46:32, 102000000, 103000000, 1000000.00, 1, -8.57, -8.57
2020-03-30, 23:46:32, 103000000, 104000000, 1000000.00, 1, 8.75, 8.75
2020-03-30, 23:46:32, 104000000, 105000000, 1000000.00, 1, -10.68, -10.68
2020-03-30, 23:46:32, 105000000, 106000000, 1000000.00, 1, 9.56, 9.56
2020-03-30, 23:46:32, 106000000, 107000000, 1000000.00, 1, 15.50, 15.50
2020-03-30, 23:46:32, 107000000, 108000000, 1000000.00, 1, -1.03, -1.03
2020-03-30, 23:46:32, 108000000, 109000000, 1000000.00, 1, -10.51, -10.51
2020-03-30, 23:46:32, 109000000, 110000000, 1000000.00, 1, -10.07, -10.07
2020-03-30, 23:46:32, 110000000, 111000000, 1000000.00, 1, -10.98, -10.98
2020-03-30, 23:46:32, 111000000, 112000000, 1000000.00, 1, -10.03, -10.03
2020-03-30, 23:46:32, 112000000, 113000000, 1000000.00, 1, -10.69, -10.69
2020-03-30, 23:46:32, 113000000, 114000000, 1000000.00, 1, -10.68, -10.68
2020-03-30, 23:46:32, 114000000, 115000000, 1000000.00, 1, -10.65, -10.65
2020-03-30, 23:46:32, 115000000, 116000000, 1000000.00, 1, -7.12, -7.12
2020-03-30, 23:46:32, 116000000, 117000000, 1000000.00, 1, -10.77, -10.77
2020-03-30, 23:46:32, 117000000, 118000000, 1000000.00, 1, -9.06, -9.06
2020-03-30, 23:46:32, 118000000, 119000000, 1000000.00, 1, -8.97, -8.97
2020-03-30, 23:46:32, 119000000, 120000000, 1000000.00, 1, -9.41, -9.41
2020-03-30, 23:46:32, 120000000, 121000000, 1000000.00, 1, -9.56, -9.56
2020-03-30, 23:46:32, 121000000, 122000000, 1000000.00, 1, -9.94, -9.94
2020-03-30, 23:46:32, 122000000, 123000000, 1000000.00, 1, -8.95, -8.95
2020-03-30, 23:46:32, 123000000, 124000000, 1000000.00, 1, -8.41, -8.41
2020-03-30, 23:46:32, 124000000, 125000000, 1000000.00, 1, 5.58, 5.58
2020-03-30, 23:46:32, 125000000, 126000000, 1000000.00, 1, 5.58, 5.58
2020-03-30, 23:46:32, 126000000, 127000000, 1000000.00, 1, -7.83, -7.83
2020-03-30, 23:46:32, 127000000, 128000000, 1000000.00, 1, -7.54, -7.54
2020-03-30, 23:46:32, 128000000, 129000000, 1000000.00, 1, -7.68, -7.68
2020-03-30, 23:46:32, 129000000, 130000000, 1000000.00, 1, -8.03, -8.03
2020-03-30, 23:46:32, 130000000, 131000000, 1000000.00, 1, -7.80, -7.80
2020-03-30, 23:46:32, 131000000, 132000000, 1000000.00, 1, -8.92, -8.92
2020-03-30, 23:46:32, 132000000, 133000000, 1000000.00, 1, -9.45, -9.45
2020-03-30, 23:46:32, 133000000, 134000000, 1000000.00, 1, -9.55, -9.55
2020-03-30, 23:46:32, 134000000, 135000000, 1000000.00, 1, -10.48, -10.48
2020-03-30, 23:46:32, 135000000, 136000000, 1000000.00, 1, -11.24, -11.24
2020-03-30, 23:46:32, 136000000, 137000000, 1000000.00, 1, -11.09, -11.09
2020-03-30, 23:46:32, 137000000, 138000000, 1000000.00, 1, -10.94, -10.94
